start_lat,start_lon,label,target_distance,max_candidates,n_nodes,n_edges,n_routes,max_cands,attempt,duration,min_ele,max_ele,min_dist,max_dist
50.9873551,-1.406696,Southampton Common,1000,3072,193,444,64,3072,1,0.040119436,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,4096,193,444,64,4096,1,0.038679446,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,5120,193,444,64,5120,1,0.037860942,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,6144,193,444,64,6144,1,0.037613568,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,7168,193,444,64,7168,1,0.038935666,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,8192,193,444,64,8192,1,0.037995937,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,9216,193,444,64,9216,1,0.036627135,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,10240,193,444,64,10240,1,0.037879603,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,11264,193,444,64,11264,1,0.039721268,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,12288,193,444,64,12288,1,0.037381094,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,13312,193,444,64,13312,1,0.037377109,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,14336,193,444,64,14336,1,0.038080719,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,15360,193,444,64,15360,1,0.037909105,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
50.9873551,-1.406696,Southampton Common,1000,16384,193,444,64,16384,1,0.036477869,7.044004440307617,18.01799964904785,1005.2159521160529,1099.6177509926154
51.089682,-1.161272,New Alresford,1000,128,153,354,15,128,1,0.010704346,13.376991271972656,21.05462646484375,968.7916944562826,1091.378999105427
51.089682,-1.161272,New Alresford,1000,256,153,354,49,256,1,0.013624115,13.376991271972656,21.54041290283203,912.7850642088233,1099.0965249710155
51.089682,-1.161272,New Alresford,1000,384,153,354,8,384,1,0.016622706,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,512,153,354,8,512,1,0.016682569,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,640,153,354,8,640,1,0.01525916,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,768,153,354,8,768,1,0.013688087,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,896,153,354,8,896,1,0.014055325,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,1024,153,354,8,1024,1,0.014325288,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,2048,153,354,8,2048,1,0.012803969,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,3072,153,354,8,3072,1,0.012861739,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,4096,153,354,8,4096,1,0.014277419,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,5120,153,354,8,5120,1,0.013325854,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,6144,153,354,8,6144,1,0.01355849,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,7168,153,354,8,7168,1,0.01212192,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,8192,153,354,8,8192,1,0.012611018,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,9216,153,354,8,9216,1,0.01285228,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,10240,153,354,8,10240,1,0.013874432,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,11264,153,354,8,11264,1,0.017274436,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,12288,153,354,8,12288,1,0.018673862,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,13312,153,354,8,13312,1,0.01415113,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,14336,153,354,8,14336,1,0.014240871,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,15360,153,354,8,15360,1,0.01531991,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
51.089682,-1.161272,New Alresford,1000,16384,153,354,8,16384,1,0.023661471,15.138992309570312,22.183624267578125,986.7685198323802,1097.5781851625597
50.9539367,-1.2120688,Bishop's Waltham,1000,128,124,270,37,128,1,0.020614203,11.322998046875,17.135997772216797,910.6639432398345,1098.7156719418233
50.9539367,-1.2120688,Bishop's Waltham,1000,256,124,270,25,256,1,0.025389264,11.322998046875,17.00299835205078,971.4268336237621,1098.7453905085727
50.9539367,-1.2120688,Bishop's Waltham,1000,384,124,270,31,384,1,0.030383011,11.397998809814453,17.135997772216797,934.7112637488624,1098.7156719418233
50.9539367,-1.2120688,Bishop's Waltham,1000,512,124,270,33,512,1,0.027934345,11.322998046875,17.135997772216797,915.3593364898043,1098.7156719418233
